video_id,comment_id,comment_content,author,published_at,like_count,reply_count
aujfxCKjGn4,UgwuNsAR78koQbNT4r54AaABAg,not good enough Arsenal come on,@rusherthten3759,2025-12-21T11:21:21Z,1,0
aujfxCKjGn4,Ugw7EohIi4hwixutuUR4AaABAg,Martin Tyler woke up a lil bit today keep feeding him more coke,@BABYDOLPHIN22,2025-12-21T10:42:45Z,1,0
aujfxCKjGn4,Ugy_m2oA8ciV4y1mzdl4AaABAg,We need to figure out attack out ASAP.,@sum41here,2025-12-21T09:21:43Z,6,0
aujfxCKjGn4,Ugzj2uezY8-VGS4GHsx4AaABAg,Maybe I’m dumb af. But how was Everton not given that penalty.,@Kspat2,2025-12-21T09:00:11Z,13,1
aujfxCKjGn4,UgzxYIbSV8grM3ypBr54AaABAg,HOW IS THAT NOT A PENALTY EPL ? VAR ? ANYONE ?,@DJMTGmikethegreek,2025-12-21T07:23:47Z,3,0
aujfxCKjGn4,UgznnaSRJjjGcdWveXN4AaABAg,"why that kick gave no penalty to Everton? FA is now trying to escort Arsenal to champions, huh?",@FranZweig,2025-12-21T07:13:19Z,0,0
aujfxCKjGn4,UgzfdpKUMjNa6YZ5ysd4AaABAg,VARsenal bias is crazy this season,@agustinbjr,2025-12-21T06:51:07Z,0,1
aujfxCKjGn4,UgwbhhDP4YliSVqbzgB4AaABAg,"We can't sustain these underwhelming performances. Haaland is going to be the death of us with him scoring every game as if it's natural as breathing. I had nightmares of him chasing us with an axe. 😭

They've outscored us by 10 goals! We really need to turn it up. Thank God we don't play teams like Aston Villa and Sunderland every week. 

When we play Man City, we're gonna get exposed because they are back to their best.",@AyeGameBae,2025-12-21T06:43:51Z,0,0
aujfxCKjGn4,UgycperlsV9cW0Dj0jp4AaABAg,Handball on that first pk is harsh. He clearly has his arms in a natural position for jumping with momentum. He gets ran into and his hands are practically forced into the ball,@coreykuehl8519,2025-12-21T06:33:48Z,1,3
aujfxCKjGn4,UgxcUTRc7eMuPVHC9fp4AaABAg,Am I trippin or does Timber (12 on arsenal) look like Ashton hall??,@mateoguerrero4394,2025-12-21T06:28:08Z,0,0
aujfxCKjGn4,Ugx7UezjE3-q-UchGS14AaABAg,Everton robbed,@Richoffskam,2025-12-21T06:27:16Z,0,0
aujfxCKjGn4,Ugw6UMZ-JyzSrVajFsh4AaABAg,7:31 Since when is this not a penalty?,@rafadacosta1675,2025-12-21T06:22:27Z,0,1
aujfxCKjGn4,Ugz-sfaWyF2V7pjPo7V4AaABAg,Gyokeres is a top notch penalty taker.,@starg1028,2025-12-21T06:16:52Z,6,0
aujfxCKjGn4,UgwHgBp7JU3eSWhZfhJ4AaABAg,Saliba kicking Barry on the foot is not a penalty??,@hopkinspolly4911,2025-12-21T06:07:45Z,1,0
aujfxCKjGn4,UgwoEcxMoxIqqRurqid4AaABAg,TIL getting kicked in the back of the leg after playing the ball in the box is not a penalty.,@madnessontheisland,2025-12-21T05:55:55Z,3,1
aujfxCKjGn4,Ugz12iVGW_bNcUdIpuF4AaABAg,The match fixing in this league is just blatant at this point. Someone is making absolute bank 😮‍💨🙄,@croopydoot,2025-12-21T05:33:53Z,0,0
aujfxCKjGn4,UgwxUrMF4AxKf98dRzN4AaABAg,Boring,@БекназарСуйунбекуулу-г1ч,2025-12-21T05:19:55Z,0,0
aujfxCKjGn4,UgzdS_17R-fZYvRHAJl4AaABAg,"They need to investigate this Everton player that gave the penalty to Arsenal, because this is one of the most stupidest penalty I've ever seen a player give to the next team",@borborkallon5286,2025-12-21T05:14:10Z,1,0
aujfxCKjGn4,UgwiU3YF5lk_UvznjXV4AaABAg,Oof! Arsenal lookin ugly,@bogohotdogz,2025-12-21T05:07:30Z,1,0
aujfxCKjGn4,UgxGJmEcrM5rgTCT7DF4AaABAg,Thx,@flowers-pg,2025-12-21T05:05:14Z,0,0
aujfxCKjGn4,Ugx_mkuUCbB-l_CF_1N4AaABAg,With all due respect to the players… if people ever argue a league is better than the premier league tell them to go watch Barry and Xavi Simons in their previous leagues and then to watch them now…. Tough watch.,@evanumstead24,2025-12-21T04:49:28Z,1,0
aujfxCKjGn4,UgxZZxuUpNV0_Sdmyll4AaABAg,They really set up a Tifp for Arsenal. They don't do these things when they play Man city.. I don't understand 😂😂😂😂,@orotomahamehgreat4785,2025-12-21T04:42:10Z,0,0
aujfxCKjGn4,UgxH2F3p3MMksskCHfR4AaABAg,"Coasted this game, did the same with wolves and almost paid for it. I hate how we play to get 3 points and not get the result we deserve.",@ShortStoryGuy1,2025-12-21T04:31:35Z,1,1
aujfxCKjGn4,UgzAO_KXIS_cDGbpeJd4AaABAg,Arsenal’s last 6 points were gifted to them. Own goals and blatant handball,@ManCity4InRow,2025-12-21T04:30:00Z,7,5
aujfxCKjGn4,UgzUobG3T6xC9-tMieB4AaABAg,Everton was robbed with the penalty,@timberwolf534,2025-12-21T04:26:45Z,0,0
aujfxCKjGn4,UgyhSnp6-ElsCLDScFJ4AaABAg,VAR is biased in PL,@hanniabdin9105,2025-12-21T04:03:11Z,1,0
aujfxCKjGn4,UgzLzHh3z3zZS6kAC7l4AaABAg,😊,@jonathanlam8576,2025-12-21T04:02:33Z,0,0
aujfxCKjGn4,UgwGVr8EKzfcnX9sbCt4AaABAg,"For those controversial calls and moments, please include different camera angles in the light light, please?",@hyuuga9,2025-12-21T04:01:45Z,0,0
aujfxCKjGn4,Ugz_esKnCQyYDUaY46R4AaABAg,"For consistency's sake, that really should have been a pen for Everton when Saliba kicks Barry in the box...",@milesrobinson9590,2025-12-21T04:01:30Z,4,1
aujfxCKjGn4,UgzaupnfLLkH1EIxUIt4AaABAg,It seems the premier is committed to give arsenal little boys a chance to win the title after so many years drought. Two clear penalties for Everton not conceded... Gross...,@jaimemontesdeoca7989,2025-12-21T03:54:12Z,5,1
aujfxCKjGn4,UgxyUIHGAlrZmaRqaxN4AaABAg,❤,@chuckefunn8624,2025-12-21T03:40:33Z,0,0
aujfxCKjGn4,UgyzzEaYUS5rXJ8dv3l4AaABAg,Gyökeres bang 😁 long may it continue!,@DanielRob-t4y,2025-12-21T03:32:47Z,1,0
aujfxCKjGn4,Ugzr2hOO0zI-esB4oPp4AaABAg,Is var blind? Is the ref blind? Only game where that isnt a penalty.  Wonder how much the ref and var bet on the game.,@playhere-gu2lz,2025-12-21T03:25:57Z,0,0
aujfxCKjGn4,UgyXZSM5OlhAIrtpsjR4AaABAg,That intentional handball should have been a red card.,@MoeMoe-jt9ex,2025-12-21T03:04:47Z,1,0
aujfxCKjGn4,UgwtwFMYfONuGai4srp4AaABAg,"Wow this is crazy, this is real Madrid level refereeing... WILDDD",@mkg304,2025-12-21T03:02:02Z,1,0
aujfxCKjGn4,UgxK1gTopit7N0PcLn54AaABAg,How was that handball not a red card? O'Brian clearly reached for the ball to prevent the header by the man behind him!,@ronaldbaglien3457,2025-12-21T03:00:32Z,1,0
aujfxCKjGn4,UgwW58XPRxVG3P95i2t4AaABAg,Glad we got 3 pts today but if we continue playing like this we will not win the league,@nathanwright2968,2025-12-21T02:50:11Z,4,0
aujfxCKjGn4,Ugy0fIp5pszQxxq_auB4AaABAg,Rofl...Refs weren't calling anything. Also hilarious to see Gyokeres still can't score in open play.,@AndrewSunada,2025-12-21T02:49:26Z,1,1
aujfxCKjGn4,UgySiuc_ghgks8mXpy14AaABAg,2:45 Hahaah😆 wtf was he doing,@alecrodriguez5037,2025-12-21T02:48:41Z,1,0
aujfxCKjGn4,Ugz9U8KLmEgbgp5N9u94AaABAg,Arsenal’s performance keeps getting weaker and weaker every game. As a fan I don’t see them winning the league,@Lookitsmikeyy,2025-12-21T02:40:40Z,0,0
aujfxCKjGn4,Ugxe76x0Xj7Swgf_jSF4AaABAg,Gyokeres looks weak or unbalanced. Always on the verge of tripping or falling down. Did he hold on to any long passes?,@scotthanford9619,2025-12-21T02:37:53Z,4,0
aujfxCKjGn4,UgzItS99MadHPintg4J4AaABAg,Yooooooo saka is toooo muchhh,@HappyStarsKids614,2025-12-21T02:36:57Z,1,0
aujfxCKjGn4,UgyVkP8ek6H9KW4iMvh4AaABAg,Gyokeres,@dreaninelson,2025-12-21T02:34:31Z,1,0
aujfxCKjGn4,UgxG50IujFTjrztpOIN4AaABAg,"Arsenal performance seems to be winding down,last week we struggled to win with 2 own goals and the struggle continued today with a penalty,people always say we will go back to our position by January 
One of my Chelsea friend said last year that Arsenal is like a big elephant that climbed on a dry tree,it will collapse with the tree,I hope this season will be different",@sinaajayi152,2025-12-21T02:32:14Z,1,0
aujfxCKjGn4,UgzQ_yjAqMQZZDE80Rh4AaABAg,GUNNERS,@saheedbabajide6240,2025-12-21T02:27:36Z,2,0
aujfxCKjGn4,UgxOoYV8Ulzbcysnjf14AaABAg,3-0 lil bro,@Luismcfc67,2025-12-21T02:22:16Z,1,0
aujfxCKjGn4,UgwjyxYuZFdYYP3efCx4AaABAg,No pen? lmao,@Cowboy_kidd,2025-12-21T02:20:39Z,0,0
aujfxCKjGn4,UgwLBHF4L7uqLRnx2_t4AaABAg,The Everton guy who put his hands onto the ball in the penalty area needs to be investigated. There's no way he's not involved in illegal gambling activity,@AndrewGunner,2025-12-21T02:17:35Z,6,2
aujfxCKjGn4,UgxFSH_Y9VEybJtZegx4AaABAg,😈💙Manchester city💙😈,@04cityboy,2025-12-21T02:13:58Z,0,0
aujfxCKjGn4,Ugy8SyIAwhTNUdAPd9d4AaABAg,HOW IS THAT NOT A PENALTY,@OneEyedManKingdomOfTheBlind,2025-12-21T02:13:58Z,48,2
aujfxCKjGn4,UgyvAI8XlMpehHCYIRd4AaABAg,2:46 Bro thought he was blocking a spike,@romantra7,2025-12-21T02:12:22Z,15,1
aujfxCKjGn4,UgwAkClhj469p_x2hSR4AaABAg,Why use hand ???😅,@kittshausman6191,2025-12-21T02:12:14Z,7,0
aujfxCKjGn4,UgyPM89X28UZ5Y9uwt94AaABAg,"How that kick on Barry by Saliba is not a penalty is wild. It's pretty clear and obvious, and it is a farce that VAR did not catch that.",@libertyl97,2025-12-21T02:11:22Z,0,3
aujfxCKjGn4,UgwGT-CWFe2TJCGNMId4AaABAg,Next year will be our year vibes are back,@otto072,2025-12-21T01:58:00Z,11,3
aujfxCKjGn4,Ugz5UsDLM_xiCmW9RCB4AaABAg,How long is gonna play the referee for arsenal until they’re not anymore?,@srey2067,2025-12-21T01:57:08Z,0,0
aujfxCKjGn4,UgyjHKXQj5Mx5PaJgzh4AaABAg,Arsenal are going to bottle it again. Man city will take it.,@SeacrestSamo,2025-12-21T01:56:48Z,0,0
aujfxCKjGn4,Ugy5af3MorPjVaSgT1p4AaABAg,arsenal so lucky this game😂,@HBO12920,2025-12-21T01:48:19Z,15,4
aujfxCKjGn4,Ugz_D7YuA4TYP-j-OC94AaABAg,First time seeing a manager on the thumbnail cover,@BoubacarDiallo-z6u,2025-12-21T01:37:43Z,8,0
aujfxCKjGn4,Ugz6WYCb7JhbvHi8x1Z4AaABAg,Eze shouldve came on for Ø earlier and maybe even Merino for Rice/zubi.. Midfield looked tired at the end. Maybe even MLS for Hinc and moved Ricky,@CoyotlCapital,2025-12-21T01:27:24Z,12,1
aujfxCKjGn4,UgxBk6GfS8gIKbUYHjx4AaABAg,If this game doesnt convince you gyokeres sucks idk what will,@SymmRTA,2025-12-21T01:26:02Z,2,0
aujfxCKjGn4,UgxqjziQEFUxXa9ia414AaABAg,Is this volleyball?,@fernandoocampocruz7111,2025-12-21T01:23:24Z,1,0
aujfxCKjGn4,UgyL9-OM1eDYSUfNfud4AaABAg,Evertons number 15 upset about what 🙄,@guvenbuyukpolat4251,2025-12-21T01:22:05Z,0,0
aujfxCKjGn4,UgyVfhWZXhSFN9JoqCF4AaABAg,"FIFA should not get these English referees to the World Cup please. Based on this weekend's performance, they are a cooking controversy.",@joshuaombaka3116,2025-12-21T01:19:18Z,0,0
aujfxCKjGn4,UgycTWc9RDCHjvKsXZ54AaABAg,Obviously not a penalty on both scenes. Well done ref,@312kek,2025-12-21T01:19:09Z,0,0
aujfxCKjGn4,UgzlM_DaEr26XBFGn_14AaABAg,2:48 penalty but not any arsenal players not raise a voice to referee that's why arsenal won't be champion..,@guvenbuyukpolat4251,2025-12-21T01:16:23Z,0,0
aujfxCKjGn4,UgynRqxQYb9_-4iFri54AaABAg,"I love O’Brien surprised afterwards. Putting his hands up like “Why?!” Do these idiots not think everyone, including his own teammates, are going to watch this and see what happened? This is AFTER the decision is made so it is not influencing anything. Who you trying to convince? Yourself?! You know damned well you put your hands up and you know damned well the ball hit them.",@bookemdanno5596,2025-12-21T01:13:51Z,4,0
aujfxCKjGn4,UgxYPCUTRwwxftc-Qv14AaABAg,"Its always around this time arsenal start falling apart, they're rocky in the beginning of the season, solid after awhile, then absolutely horrible towards the later end of it. And what happens at the end? Man city wins the title.",@Mangamannn,2025-12-21T01:04:01Z,0,0
aujfxCKjGn4,UgzO3Vbb0MWQK9LS-fx4AaABAg,👍,@asafaalemayu478,2025-12-21T01:01:29Z,0,0
aujfxCKjGn4,UgxFK3QSErB5X5vdhT14AaABAg,Saliba tries to kick the ball and kicks the striker's leg instead - if that's not a penalty - I don't know what is.  Robbery in plain sight,@duncanblade,2025-12-21T00:53:11Z,1,0
aujfxCKjGn4,UgyITnomKbASZ0mLVYd4AaABAg,Anyone believing the saliba kick should be a penalty is not for the betterment of the game..im sorry. Lets try to keep some integrity in the game of football,@DonB3265,2025-12-21T00:50:21Z,11,5
aujfxCKjGn4,UgxB1uxObEe5eXCHYsh4AaABAg,7:30 how is that not a penalty?,@rokuh2540,2025-12-21T00:48:04Z,0,3
aujfxCKjGn4,UgzuRmXFj-QQl7chh1N4AaABAg,What happened for higj lights,@NasriBarqadle,2025-12-21T00:45:01Z,0,0
aujfxCKjGn4,Ugz_WaYSWEjzF1zO3BZ4AaABAg,"We put too much emphasis on winning the game in the second half, can we please finish our chances. Our attack looked better today, but you could see with how Everton were acting this game was going to be about second chances and VAR. 1-nil to the Arsenal 💪💪",@DlGGlTY,2025-12-21T00:41:28Z,4,0
aujfxCKjGn4,Ugw6gR8tAMTNUk-qJ3t4AaABAg,how was that not a foul at 218?,@naturalfreehuman,2025-12-21T00:31:47Z,2,0
aujfxCKjGn4,UgyPidtbCkzPCzcD99d4AaABAg,"Another really bad performance by Arsenal, it's looking more and more likely they can't score enough goals to win the league.",@zeugnis1039,2025-12-21T00:31:23Z,0,0
aujfxCKjGn4,Ugwb8f0UhRSyO006BJh4AaABAg,that celebration has faded 🤣🤣🤣,@glansingColt2,2025-12-21T00:27:57Z,0,1
aujfxCKjGn4,UgwIq4dngzhJN3s5UfF4AaABAg,What wasn't that shove by O'Brian on Gyökeres not a penalty?,@eddietee6305,2025-12-21T00:27:10Z,61,6
aujfxCKjGn4,UgyRWJddEdp1kgjqxpJ4AaABAg,"Not pretty.
Why wasn't that shove in the back a penalty for Arsenal?",@eddietee6305,2025-12-21T00:25:19Z,2,0
aujfxCKjGn4,UgwAIFax3ylX28-Dti94AaABAg,"If it isn’t a pen for Jesus vs Villa, I don’t want to hear it.",@fcc950,2025-12-21T00:25:09Z,0,1
aujfxCKjGn4,Ugw2Sy3nqMqYsWyOqaF4AaABAg,Ever since someone called out Martin Tyler for being quiet asf and boring hes turned it around. Dudes one of the voices of the game. Glad to hear him with a bit of passion again,@thelazytico,2025-12-21T00:24:14Z,125,3
aujfxCKjGn4,Ugx02iKSxFaRh3oxvxR4AaABAg,"Arsenal are winning but the tepid performances will catch up to them.
They must breath life into that attack if they want to win it or risk second again for the 4th year running.",@eddardtan4824,2025-12-21T00:19:57Z,0,0
aujfxCKjGn4,UgyVkioFCzmtBnaiZT14AaABAg,I have severe tooth pain rn and watching my Arsenal play today was soo boring that i didnt aggravate the pain.  only time i felt pain is when I was yelling at the ref  for taking soo long to confirm a clear handball.,@rodollaz938,2025-12-21T00:16:11Z,0,1
aujfxCKjGn4,UgxNFMJxUcH5zp-p0K54AaABAg,"Everton had an xG of 0.21 this match compared to Arsenal's 2.02, but yes, please go on about how they were ""robbed"" by VAR. The Saliba incident was a 50/50 call. Yes, Saliba made contact with the player's foot, but was it enough to cause him to throw himself to go down? Probably not. Seen them given in some games and not in others. Issue is the PL doesn't have a clear designation on how much contact constitutes a foul in situations like that.",@tyleru96,2025-12-21T00:15:41Z,1,4
aujfxCKjGn4,Ugz1EqIpF5A4zyRyVwt4AaABAg,"""Brilliantly blocked by the man who smells danger for fun.""
Nice line!",@BobV-s6q,2025-12-21T00:12:30Z,182,0
aujfxCKjGn4,UgyOMv7gmhXjtsfNFDJ4AaABAg,"Penalty should have been given, is was pretty clear! Vardrid now Varsenal??",@thisisneti,2025-12-21T00:09:50Z,0,1
aujfxCKjGn4,Ugy0vhS5Lzinp8ypyjt4AaABAg,Everton robbed. Clear pen not given.,@kevyncm,2025-12-21T00:09:18Z,0,0
aujfxCKjGn4,UgzIqDyiMFC-1lBcBDV4AaABAg,Every one of Barry's highlights for everton is him rolling on the floor,@tylerlewis2766,2025-12-21T00:07:55Z,79,0
aujfxCKjGn4,Ugyg6uwdHc6QUSjX6-V4AaABAg,Is this Arsenal team serious about winning the EPL this season?,@biosah,2025-12-21T00:05:07Z,2,0
aujfxCKjGn4,UgzaWrB-Einz7ClNknV4AaABAg,"Arsenal fan here…that should have been a penalty by Saliba, we’ve seen it given so many times, that exact situation.",@dragandanicic4735,2025-12-20T23:56:23Z,7,4
aujfxCKjGn4,UgyjLik8tS-GzJL--354AaABAg,"Everton is still coming for the league, mark my words",@dangitdale4835,2025-12-20T23:55:59Z,0,0
aujfxCKjGn4,Ugxn30FsopBlxq890y94AaABAg,"everton fan, not sure what penalties people are referring to, we didn't deserve it. gg arsenal",@lmaox265,2025-12-20T23:50:51Z,10,2
aujfxCKjGn4,UgyaKuBObvTVkXp2pgx4AaABAg,normally im not one to complain about VAR as there are some moments where its done an average enough job that i dont mind it but this matchweek has been full of bad VAR and Ref calls especially not giving a pen to everton i feel really bad for the toffees today,@Counterfit_II,2025-12-20T23:46:10Z,1,0
aujfxCKjGn4,UgzjEn7RHfp83GdxOlJ4AaABAg,"5:36 into this game is exactly what’s wrong with this team right now, Gyokeres free in the middle of the 6 yard box and Timber pulls it back to Saka, this is a perfect demonstration of how we don’t know how to use a elite striker!",@Gonnerhero,2025-12-20T23:43:04Z,4,3
aujfxCKjGn4,Ugwm40BAgx_UHyQ1mLx4AaABAg,They have zero chemistry.  Even Trossard missed.,@tnix80,2025-12-20T23:41:29Z,0,0
aujfxCKjGn4,UgwX1czIS0pppDgz7xB4AaABAg,2 pens never given lol.,@allenballen7,2025-12-20T23:41:17Z,2,1
aujfxCKjGn4,UgwfjUGQ3ZNexrNpuTh4AaABAg,"As a Liverpool fan, I’m still shocked by how blind VAR is these days when it comes to top teams like Arsenal, Liverpool, Man City, or Chelsea. It’s ridiculous. Everyone can see it — except the people in the VAR room.",@RabbitRabbin,2025-12-20T23:37:20Z,15,5
